"","Year","anpptot","npptot","C4_npp","C3_npp","aet_y","wsoi_y","SimulationType","Management","totcsoi","Location","Lat","Lon","vegtype0"
"66",1715,0.0828182995319366,0.113752476871014,0,0.113752476871014,459.943206787109,0.50661313533783,"Spinup","Ungrazed",2.2824547290802,"FF",42.73796,-89.75369,10
"67",1716,0.0700740292668343,0.0974821075797081,0,0.0974821075797081,362.471435546875,0.436948984861374,"Spinup","Ungrazed",2.3796501159668,"FF",42.73796,-89.75369,10
"68",1717,0.085156224668026,0.117735393345356,0,0.117735393345356,525.745483398438,0.546532094478607,"Spinup","Ungrazed",2.23460483551025,"FF",42.73796,-89.75369,10
"69",1718,0.0703376680612564,0.0962912663817406,0,0.0962912663817406,463.846252441406,0.488133579492569,"Spinup","Ungrazed",2.15071249008179,"FF",42.73796,-89.75369,10
"70",1719,0.089046910405159,0.123631864786148,0,0.123631864786148,476.402496337891,0.544213831424713,"Spinup","Ungrazed",2.18617081642151,"FF",42.73796,-89.75369,10
"71",1720,0.100164830684662,0.138783201575279,0,0.138783201575279,573.932250976562,0.599748015403748,"Spinup","Ungrazed",2.10242080688477,"FF",42.73796,-89.75369,10
"72",1721,0.0934377089142799,0.129068374633789,0,0.129068374633789,507.851928710938,0.527831792831421,"Spinup","Ungrazed",2.22732329368591,"FF",42.73796,-89.75369,10
"73",1722,0.0899789854884148,0.12486294656992,0,0.12486294656992,472.917144775391,0.539378345012665,"Spinup","Ungrazed",2.43794822692871,"FF",42.73796,-89.75369,10
"74",1723,0.0905794203281403,0.124915666878223,0,0.124915666878223,541.478332519531,0.62999165058136,"Spinup","Ungrazed",2.38143229484558,"FF",42.73796,-89.75369,10
"75",1724,0.0679478943347931,0.0944249853491783,0,0.0944249853491783,373.313568115234,0.439143598079681,"Spinup","Ungrazed",2.4006290435791,"FF",42.73796,-89.75369,10
"76",1725,0.0866212174296379,0.119957715272903,0,0.119957715272903,484.347869873047,0.519559919834137,"Spinup","Ungrazed",2.28809952735901,"FF",42.73796,-89.75369,10
"77",1726,0.0856285765767097,0.117658585309982,0,0.117658585309982,503.917572021484,0.502763748168945,"Spinup","Ungrazed",2.16834044456482,"FF",42.73796,-89.75369,10
"78",1727,0.0922716781497002,0.12758906185627,0,0.12758906185627,489.836822509766,0.580366015434265,"Spinup","Ungrazed",2.28909373283386,"FF",42.73796,-89.75369,10
"79",1728,0.0721852853894234,0.0982499048113823,0,0.0982499048113823,523.484313964844,0.476179987192154,"Spinup","Ungrazed",2.30348062515259,"FF",42.73796,-89.75369,10
